passenger_count|year|distance|count
2|2012|31.0|669
2|2012|32.0|642
0|2012|21.0|620
1|2012|46.0|613
3|2012|27.0|601
2|2012|34.0|574
1|2012|50.0|550
1|2012|47.0|548
1|2012|48.0|539
1|2012|49.0|537
2|2012|33.0|533
2|2012|35.0|501
6|2012|25.0|496
1|2012|51.0|472
3|2012|28.0|464
4|2012|25.0|449
5|2012|29.0|443
2|2012|36.0|439
1|2012|53.0|418
1|2012|52.0|405
1|2012|54.0|382
4|2012|26.0|382
6|2012|26.0|377
3|2012|29.0|372
2|2012|37.0|368
6|2012|27.0|341
1|2012|56.0|337
1|2012|55.0|331
4|2012|27.0|318
5|2012|30.0|315
1|2012|57.0|314
0|2012|22.0|309
6|2012|28.0|279
3|2012|30.0|276
1|2012|60.0|274
1|2012|58.0|274
2|2012|38.0|269
1|2012|61.0|256
4|2012|28.0|254
2|2012|39.0|248
1|2012|59.0|241
5|2012|32.0|225
5|2012|31.0|224
1|2012|62.0|218
4|2012|29.0|214
0|2012|23.0|206
1|2012|65.0|206
3|2012|31.0|202
6|2012|29.0|195
5|2012|33.0|193
1|2012|64.0|188
1|2012|67.0|186
2|2012|40.0|183
1|2012|66.0|178
1|2012|63.0|176
2|2012|41.0|170
3|2012|34.0|169
1|2012|68.0|168
4|2012|30.0|168
3|2012|32.0|160
1|2012|81.0|156
1|2012|70.0|156
1|2012|69.0|155
1|2012|73.0|154
3|2012|33.0|152
0|2012|24.0|142
2|2012|42.0|141
1|2012|80.0|140
1|2012|71.0|135
5|2012|34.0|132
3|2012|36.0|131
6|2012|30.0|130
1|2012|74.0|130
1|2012|76.0|129
3|2012|35.0|125
4|2012|31.0|125
5|2012|35.0|124
1|2012|72.0|119
1|2012|75.0|118
2|2012|43.0|117
1|2012|82.0|117
1|2012|78.0|116
1|2012|100.0|114
1|2012|77.0|112
4|2012|33.0|110
5|2012|37.0|108
3|2012|37.0|107
5|2012|36.0|103
4|2012|32.0|103
1|2012|83.0|102
1|2012|86.0|100
1|2012|90.0|99
2|2012|45.0|99
208|2012|0.0|97
1|2012|88.0|96
1|2012|79.0|96
1|2012|98.0|94
1|2012|91.0|94
2|2012|46.0|92
1|2012|87.0|92
1|2012|84.0|91
3|2012|38.0|91
1|2012|85.0|91
1|2012|89.0|91
2|2012|44.0|90
1|2012|95.0|88
4|2012|36.0|87
1|2012|99.0|83
1|2012|94.0|82
1|2012|96.0|81
6|2012|31.0|76
4|2012|34.0|75
6|2012|32.0|74
1|2012|92.0|72
4|2012|35.0|72
0|2012|25.0|71
2|2012|47.0|69
1|2012|93.0|69
2|2012|50.0|68
4|2012|37.0|66
4|2012|38.0|64
5|2012|38.0|64
0|2012|26.0|63
6|2012|33.0|63
2|2012|48.0|62
3|2012|39.0|62
1|2012|97.0|62
2|2012|54.0|57
2|2012|49.0|55
0|2012|27.0|52
6|2012|34.0|51
3|2012|41.0|51
2|2012|51.0|50
6|2012|36.0|50
4|2012|39.0|49
2|2012|53.0|49
3|2012|40.0|49
2|2012|55.0|48
5|2012|39.0|48
6|2012|35.0|48
4|2012|40.0|46
2|2012|52.0|46
5|2012|40.0|43
2|2012|56.0|42
5|2012|41.0|40
3|2012|43.0|37
2|2012|57.0|36
3|2012|42.0|35
6|2012|37.0|34
4|2012|41.0|34
0|2012|29.0|33
6|2012|38.0|32
5|2012|42.0|32
0|2012|28.0|29
6|2012|39.0|28
3|2012|48.0|27
2|2012|58.0|25
5|2012|43.0|25
4|2012|44.0|24
5|2012|45.0|23
2|2012|60.0|23
3|2012|46.0|23
2|2012|59.0|22
0|2012|30.0|22
3|2012|47.0|22
0|2012|31.0|22
0|2012|33.0|21
6|2012|41.0|21
3|2012|45.0|21
2|2012|100.0|20
3|2012|44.0|19
2|2012|65.0|19
4|2012|43.0|19
5|2012|46.0|19
4|2012|42.0|19
2|2012|62.0|18
2|2012|70.0|18
0|2012|32.0|18
3|2012|49.0|18
3|2012|50.0|17
2|2012|61.0|17
3|2012|53.0|16
5|2012|44.0|16
2|2012|69.0|15
0|2012|36.0|15
4|2012|54.0|15
2|2012|71.0|14
2|2012|64.0|14
4|2012|53.0|14
3|2012|51.0|14
4|2012|51.0|14
6|2012|40.0|14
4|2012|48.0|14
4|2012|47.0|13
6|2012|42.0|13
5|2012|47.0|13
2|2012|67.0|13
0|2012|37.0|12
4|2012|50.0|12
2|2012|74.0|12
2|2012|66.0|12
4|2012|45.0|11
4|2012|46.0|11
3|2012|57.0|11
6|2012|43.0|10
5|2012|49.0|10
2|2012|68.0|10
5|2012|55.0|10
2|2012|81.0|9
3|2012|59.0|9
3|2012|54.0|9
6|2012|44.0|9
4|2012|49.0|9
3|2012|58.0|9
5|2012|48.0|9
3|2012|61.0|9
2|2012|72.0|9
2|2012|80.0|9
4|2012|52.0|9
2|2012|85.0|9
2|2012|73.0|9
0|2012|46.0|8
5|2012|50.0|8
3|2012|62.0|8
2|2012|82.0|8
3|2012|66.0|8
4|2012|56.0|8
5|2012|56.0|8
2|2012|78.0|8
9|2012|1.0|8
8|2012|0.0|8
0|2012|34.0|7
2|2012|75.0|7
2|2012|87.0|7
2|2012|92.0|7
7|2012|1.0|7
0|2012|35.0|7
9|2012|0.0|7
4|2012|57.0|7
3|2012|55.0|7
0|2012|40.0|7
4|2012|55.0|7
3|2012|80.0|7
2|2012|76.0|7
3|2012|68.0|7
5|2012|51.0|7
1|2012|101.0|6
0|2012|58.0|6
3|2012|60.0|6
3|2012|64.0|6
0|2012|43.0|6
6|2012|53.0|6
4|2012|58.0|6
4|2012|59.0|6
0|2012|53.0|6
5|2012|62.0|6
0|2012|38.0|5
2|2012|88.0|5
5|2012|53.0|5
2|2012|96.0|5
6|2012|51.0|5
6|2012|46.0|5
2|2012|84.0|5
3|2012|56.0|5
0|2012|59.0|5
3|2012|87.0|5
3|2012|76.0|5
0|2012|47.0|5
4|2012|62.0|5
2|2012|89.0|5
5|2012|52.0|5
4|2012|64.0|5
0|2012|41.0|5
0|2012|39.0|5
2|2012|63.0|5
6|2012|52.0|4
3|2012|100.0|4
6|2012|48.0|4
2|2012|99.0|4
5|2012|57.0|4
3|2012|52.0|4
4|2012|65.0|4
3|2012|69.0|4
4|2012|63.0|4
0|2012|42.0|4
6|2012|58.0|4
2|2012|83.0|4
6|2012|49.0|4
3|2012|67.0|4
2|2012|97.0|4
5|2012|59.0|4
6|2012|47.0|4
3|2012|82.0|4
4|2012|82.0|3
2|2012|98.0|3
0|2012|55.0|3
5|2012|63.0|3
3|2012|70.0|3
3|2012|75.0|3
4|2012|85.0|3
6|2012|55.0|3
4|2012|61.0|3
2|2012|90.0|3
2|2012|94.0|3
4|2012|81.0|3
3|2012|93.0|3
2|2012|91.0|3
6|2012|45.0|3
4|2012|75.0|3
7|2012|2.0|3
208|2012|4.0|3
4|2012|70.0|3
5|2012|54.0|3
3|2012|63.0|3
7|2012|0.0|3
3|2012|65.0|3
4|2012|60.0|3
0|2012|63.0|3
4|2012|77.0|3
2|2012|93.0|3
0|2012|67.0|3
0|2012|51.0|2
6|2012|59.0|2
6|2012|54.0|2
3|2012|74.0|2
4|2012|89.0|2
208|2012|7.0|2
9|2012|8.0|2
3|2012|84.0|2
0|2012|70.0|2
4|2012|72.0|2
9|2012|3.0|2
0|2012|52.0|2
9|2012|2.0|2
3|2012|95.0|2
0|2012|54.0|2
4|2012|66.0|2
4|2012|76.0|2
2|2012|77.0|2
3|2012|81.0|2
3|2012|71.0|2
5|2012|68.0|2
0|2012|91.0|2
4|2012|88.0|2
8|2012|2.0|2
4|2012|69.0|2
3|2012|78.0|2
3|2012|79.0|2
7|2012|3.0|2
6|2012|61.0|2
2|2012|79.0|2
0|2012|80.0|2
5|2012|70.0|2
5|2012|58.0|2
5|2012|69.0|2
208|2012|1.0|2
8|2012|5.0|2
5|2012|71.0|2
0|2012|50.0|2
0|2012|85.0|2
4|2012|74.0|2
4|2012|68.0|1
208|2012|5.0|1
5|2012|85.0|1
0|2012|44.0|1
4|2012|91.0|1
5|2012|67.0|1
5|2012|61.0|1
5|2012|73.0|1
5|2012|76.0|1
0|2012|87.0|1
0|2012|88.0|1
4|2012|94.0|1
0|2012|64.0|1
6|2012|74.0|1
3|2012|86.0|1
6|2012|90.0|1
5|2012|66.0|1
8|2012|84.0|1
3|2012|99.0|1
208|2012|2.0|1
208|2012|3.0|1
247|2012|3.0|1
10|2012|2.0|1
5|2012|65.0|1
6|2012|75.0|1
5|2012|72.0|1
4|2012|80.0|1
7|2012|4.0|1
4|2012|79.0|1
9|2012|9.0|1
2|2012|86.0|1
6|2012|88.0|1
3|2012|92.0|1
65|2012|19.0|1
0|2012|60.0|1
3|2012|98.0|1
66|2012|5.0|1
0|2012|77.0|1
5|2012|89.0|1
4|2012|67.0|1
4|2012|93.0|1
4|2012|98.0|1
5|2012|74.0|1
5|2012|77.0|1
3|2012|85.0|1
3|2012|73.0|1
4|2012|87.0|1
0|2012|68.0|1
6|2012|78.0|1
4|2012|71.0|1
9|2012|10.0|1
6|2012|50.0|1
9|2012|4.0|1
0|2012|65.0|1
5|2012|86.0|1
5|2012|96.0|1
5|2012|60.0|1
3|2012|72.0|1
4|2012|84.0|1
4|2012|86.0|1
9|2012|6.0|1
0|2012|66.0|1
254|2012|1.0|1
249|2012|2.0|1
5|2012|64.0|1
0|2012|49.0|1
0|2012|61.0|1
3|2012|89.0|1
7|2012|7.0|1
3|2012|91.0|1
177|2012|1.0|1
6|2012|65.0|1
1|2013|1.0|45173137
1|2013|2.0|30093275
1|2013|3.0|14959279
2|2013|1.0|8232404
1|2013|4.0|7984860
2|2013|2.0|5758818
1|2013|0.0|5756479
1|2013|5.0|4728774
5|2013|1.0|3659197
1|2013|6.0|3001847
2|2013|3.0|2981272
3|2013|1.0|2611778
6|2013|1.0|2482462
5|2013|2.0|2480810
1|2013|7.0|1954766
3|2013|2.0|1824412
6|2013|2.0|1665991
2|2013|4.0|1633578
1|2013|8.0|1489059
1|2013|9.0|1481144
1|2013|10.0|1334166
5|2013|3.0|1256926
4|2013|1.0|1254213
1|2013|11.0|1019510
2|2013|5.0|979138
3|2013|3.0|937107
4|2013|2.0|895078
2|2013|0.0|860914
6|2013|3.0|835605
5|2013|4.0|679277
1|2013|12.0|657883
2|2013|6.0|614645
1|2013|18.0|582363
1|2013|17.0|527573
3|2013|4.0|507747
4|2013|3.0|464590
6|2013|4.0|447803
5|2013|5.0|406334
2|2013|7.0|393584
1|2013|13.0|390262
5|2013|0.0|376550
1|2013|19.0|367194
2|2013|9.0|321089
1|2013|16.0|314054
3|2013|5.0|304996
2|2013|8.0|301869
2|2013|10.0|300805
1|2013|14.0|272612
6|2013|5.0|266046
5|2013|6.0|258831
3|2013|0.0|254444
4|2013|4.0|252026
6|2013|0.0|251972
2|2013|11.0|242877
1|2013|15.0|240191
1|2013|20.0|220103
3|2013|6.0|193620
5|2013|7.0|169888
6|2013|6.0|167805
2|2013|18.0|167302
1|2013|21.0|156510
2|2013|12.0|152975
4|2013|5.0|151478
2|2013|17.0|150524
5|2013|9.0|134134
5|2013|8.0|130087
4|2013|0.0|122486
3|2013|7.0|120813
5|2013|10.0|120590
6|2013|7.0|109564
4|2013|6.0|97239
5|2013|11.0|95039
2|2013|19.0|93449
3|2013|9.0|89035
3|2013|8.0|87952
2|2013|13.0|86011
6|2013|9.0|85571
1|2013|22.0|84203
6|2013|8.0|83731
3|2013|10.0|81076
6|2013|10.0|78349
2|2013|16.0|76294
3|2013|11.0|66414
6|2013|11.0|61196
5|2013|18.0|59884
2|2013|14.0|59857
5|2013|12.0|59759
4|2013|7.0|59207
2|2013|20.0|55531
2|2013|15.0|53476
5|2013|17.0|52268
3|2013|18.0|44306
3|2013|12.0|43816
4|2013|9.0|43136
4|2013|8.0|42187
2|2013|21.0|40503
4|2013|10.0|40087
6|2013|18.0|38705
6|2013|12.0|38527
3|2013|17.0|38350
5|2013|19.0|35873
1|2013|23.0|35819
5|2013|13.0|34604
6|2013|17.0|34446
4|2013|11.0|33658
5|2013|16.0|28482
3|2013|13.0|24401
5|2013|14.0|24315
4|2013|18.0|24132
6|2013|19.0|24078
3|2013|19.0|23721
4|2013|12.0|22913
6|2013|13.0|22757
2|2013|22.0|22570
5|2013|15.0|21503
5|2013|20.0|21501
4|2013|17.0|20724
1|2013|24.0|20402
3|2013|16.0|19512
6|2013|16.0|18788
3|2013|14.0|16853
6|2013|14.0|16053
5|2013|21.0|15248
3|2013|15.0|14607
6|2013|20.0|14349
3|2013|20.0|13941
6|2013|15.0|13827
1|2013|25.0|13498
4|2013|19.0|12196
4|2013|13.0|12060
1|2013|26.0|10906
3|2013|21.0|10371
4|2013|16.0|10250
6|2013|21.0|10090
2|2013|23.0|9234
1|2013|27.0|9036
1|2013|28.0|8980
4|2013|14.0|8412
5|2013|22.0|7917
4|2013|15.0|7357
4|2013|20.0|6951
1|2013|29.0|6546
3|2013|22.0|5927
4|2013|21.0|5186
6|2013|22.0|5169
2|2013|24.0|4871
0|2013|0.0|4584
1|2013|30.0|4324
5|2013|23.0|3275
1|2013|31.0|3246
2|2013|25.0|3152
4|2013|22.0|3129
1|2013|32.0|3013
2|2013|26.0|2542
1|2013|33.0|2506
3|2013|23.0|2495
1|2013|34.0|2197
6|2013|23.0|2177
2|2013|28.0|2125
2|2013|27.0|2058
1|2013|35.0|1996
1|2013|36.0|1892
5|2013|24.0|1773
1|2013|37.0|1488
2|2013|29.0|1479
3|2013|24.0|1339
4|2013|23.0|1287
6|2013|24.0|1193
1|2013|38.0|1165
5|2013|25.0|1108
2|2013|30.0|1070
1|2013|39.0|996
1|2013|40.0|939
3|2013|25.0|884
5|2013|26.0|882
1|2013|41.0|848
2|2013|31.0|749
6|2013|25.0|735
4|2013|24.0|715
1|2013|42.0|699
5|2013|28.0|697
3|2013|26.0|691
5|2013|27.0|666
2|2013|32.0|621
1|2013|43.0|618
3|2013|28.0|586
6|2013|26.0|579
3|2013|27.0|568
2|2013|33.0|544
1|2013|44.0|510
2|2013|34.0|497
4|2013|25.0|491
2|2013|36.0|477
5|2013|29.0|475
6|2013|27.0|474
1|2013|45.0|473
2|2013|35.0|444
6|2013|28.0|439
1|2013|46.0|404
4|2013|26.0|394
1|2013|50.0|392
3|2013|29.0|390
1|2013|47.0|382
1|2013|48.0|377
1|2013|49.0|365
6|2013|29.0|361
2|2013|37.0|358
1|2013|51.0|328
4|2013|27.0|315
2|2013|38.0|295
1|2013|52.0|284
4|2013|28.0|282
5|2013|30.0|272
3|2013|30.0|248
1|2013|55.0|244
4|2013|29.0|242
1|2013|54.0|224
2|2013|39.0|224
1|2013|53.0|221
6|2013|30.0|218
2|2013|40.0|214
0|2013|1.0|205
1|2013|56.0|198
5|2013|31.0|182
3|2013|32.0|175
3|2013|31.0|170
5|2013|32.0|169
1|2013|58.0|168
1|2013|57.0|168
1|2013|59.0|165
0|2013|2.0|159
3|2013|33.0|156
2|2013|42.0|155
3|2013|34.0|151
1|2013|60.0|150
2|2013|41.0|148
6|2013|31.0|144
4|2013|30.0|144
5|2013|34.0|136
3|2013|35.0|130
6|2013|32.0|128
5|2013|35.0|123
6|2013|35.0|122
4|2013|32.0|119
5|2013|33.0|117
1|2013|61.0|117
1|2013|63.0|117
4|2013|31.0|114
2|2013|44.0|112
6|2013|33.0|112
3|2013|36.0|110
1|2013|62.0|109
2|2013|43.0|109
4|2013|33.0|109
6|2013|36.0|108
3|2013|37.0|106
5|2013|36.0|103
1|2013|64.0|98
1|2013|65.0|95
4|2013|34.0|95
5|2013|37.0|93
6|2013|34.0|92
2|2013|45.0|91
1|2013|68.0|87
0|2013|3.0|86
1|2013|70.0|86
0|2013|4.0|85
3|2013|38.0|84
2|2013|46.0|81
5|2013|38.0|79
1|2013|66.0|79
4|2013|35.0|77
1|2013|67.0|75
1|2013|69.0|74
1|2013|71.0|73
4|2013|36.0|73
1|2013|73.0|73
1|2013|80.0|72
2|2013|48.0|68
3|2013|40.0|66
1|2013|74.0|64
3|2013|39.0|64
2|2013|50.0|64
6|2013|38.0|64
6|2013|37.0|63
4|2013|37.0|62
1|2013|81.0|61
1|2013|82.0|61
0|2013|5.0|60
1|2013|72.0|59
1|2013|83.0|58
2|2013|47.0|58
2|2013|51.0|57
3|2013|41.0|57
1|2013|76.0|57
1|2013|100.0|55
5|2013|39.0|55
1|2013|84.0|54
2|2013|52.0|52
1|2013|75.0|50
1|2013|78.0|50
1|2013|85.0|48
1|2013|91.0|47
2|2013|49.0|47
2|2013|56.0|46
6|2013|39.0|46
3|2013|42.0|45
3|2013|43.0|44
2|2013|53.0|44
1|2013|79.0|42
1|2013|77.0|41
2|2013|54.0|41
4|2013|40.0|40
1|2013|90.0|38
1|2013|87.0|37
2|2013|58.0|36
5|2013|40.0|36
2|2013|57.0|36
1|2013|86.0|35
4|2013|39.0|34
0|2013|6.0|34
1|2013|95.0|33
0|2013|7.0|33
4|2013|38.0|33
4|2013|41.0|32
1|2013|92.0|31
6|2013|40.0|31
5|2013|41.0|31
1|2013|97.0|31
1|2013|96.0|30
2|2013|59.0|30
7|2013|0.0|29
4|2013|43.0|28
1|2013|94.0|28
1|2013|99.0|27
0|2013|8.0|27
1|2013|89.0|27
3|2013|45.0|25
2|2013|55.0|24
5|2013|42.0|24
1|2013|98.0|24
3|2013|46.0|24
2|2013|65.0|24
4|2013|42.0|24
0|2013|18.0|23
0|2013|9.0|23
0|2013|11.0|23
2|2013|60.0|23
8|2013|0.0|22
3|2013|44.0|22
3|2013|47.0|22
6|2013|41.0|21
1|2013|88.0|21
2|2013|61.0|21
5|2013|43.0|20
3|2013|48.0|20
6|2013|43.0|20
9|2013|0.0|20
4|2013|46.0|19
1|2013|93.0|19
2|2013|62.0|18
5|2013|44.0|18
3|2013|51.0|18
6|2013|42.0|18
3|2013|50.0|18
3|2013|49.0|18
0|2013|10.0|18
5|2013|46.0|17
1|2013|500.0|17
3|2013|53.0|15
4|2013|48.0|15
2|2013|64.0|14
3|2013|52.0|14
4|2013|44.0|14
2|2013|67.0|14
2|2013|63.0|14
4|2013|52.0|13
4|2013|55.0|13
208|2013|0.0|13
4|2013|50.0|12
7|2013|1.0|12
3|2013|61.0|12
0|2013|13.0|12
4|2013|45.0|11
5|2013|54.0|11
0|2013|17.0|11
3|2013|60.0|11
2|2013|84.0|11
2|2013|82.0|11
6|2013|44.0|11
2|2013|87.0|10
2|2013|81.0|10
0|2013|23.0|10
2|2013|77.0|10
0|2013|14.0|10
5|2013|45.0|10
2|2013|72.0|10
5|2013|47.0|10
0|2013|19.0|10
2|2013|66.0|10
2|2013|80.0|10
5|2013|52.0|9
2|2013|71.0|9
0|2013|12.0|9
5|2013|51.0|9
4|2013|54.0|9
0|2013|15.0|9
0|2013|16.0|9
2|2013|69.0|8
2|2013|70.0|8
6|2013|45.0|8
2|2013|75.0|8
4|2013|47.0|8
5|2013|56.0|8
2|2013|68.0|8
3|2013|57.0|8
5|2013|53.0|8
2|2013|73.0|8
3|2013|65.0|8
7|2013|2.0|8
2|2013|76.0|8
4|2013|62.0|8
2|2013|78.0|8
9|2013|1.0|7
5|2013|59.0|7
3|2013|54.0|7
4|2013|53.0|7
2|2013|90.0|7
3|2013|56.0|7
3|2013|55.0|7
5|2013|55.0|7
1|2013|188.0|7
3|2013|67.0|7
6|2013|52.0|7
4|2013|56.0|7
4|2013|57.0|6
0|2013|21.0|6
5|2013|48.0|6
1|2013|318.0|6
3|2013|81.0|6
8|2013|2.0|6
1|2013|101.0|6
5|2013|49.0|6
1|2013|3180000.0|6
2|2013|85.0|6
8|2013|1.0|6
6|2013|46.0|6
2|2013|79.0|6
4|2013|49.0|5
4|2013|80.0|5
1|2013|208.0|5
6|2013|53.0|5
6|2013|49.0|5
1|2013|160.0|5
2|2013|74.0|5
3|2013|58.0|5
1|2013|501.0|5
1|2013|120.0|5
6|2013|47.0|5
2|2013|100.0|5
5|2013|58.0|5
1|2013|177.0|5
9|2013|4.0|5
9|2013|2.0|5
2|2013|94.0|5
1|2013|318000.0|5
1|2013|174.0|5
4|2013|51.0|5
7|2013|3.0|5
1|2013|178.0|5
1|2013|184.0|5
4|2013|70.0|5
1|2013|186.0|4
4|2013|63.0|4
1|2013|150.0|4
2|2013|95.0|4
1|2013|194.0|4
1|2013|171.0|4
7|2013|4.0|4
3|2013|69.0|4
2|2013|83.0|4
0|2013|20.0|4
1|2013|180.0|4
1|2013|172.0|4
1|2013|166.0|4
1|2013|175.0|4
2|2013|173.0|4
1|2013|220.0|4
3|2013|62.0|4
1|2013|202.0|4
6|2013|59.0|4
0|2013|22.0|4
3|2013|63.0|4
5|2013|50.0|4
6|2013|56.0|4
2|2013|500.0|4
4|2013|58.0|4
0|2013|26.0|4
5|2013|60.0|3
4|2013|66.0|3
3|2013|90.0|3
2|2013|186.0|3
1|2013|117.0|3
3|2013|74.0|3
4|2013|67.0|3
2|2013|98.0|3
2|2013|176.0|3
6|2013|57.0|3
4|2013|61.0|3
1|2013|224.0|3
1|2013|211.0|3
1|2013|106.0|3
2|2013|96.0|3
1|2013|118.0|3
1|2013|181.0|3
1|2013|163.0|3
4|2013|65.0|3
3|2013|71.0|3
4|2013|60.0|3
1|2013|142.0|3
3|2013|85.0|3
7|2013|5.0|3
9|2013|3.0|3
1|2013|50033.0|3
1|2013|179.0|3
1|2013|167.0|3
1|2013|601.0|3
5|2013|61.0|3
1|2013|240.0|3
4|2013|74.0|3
3|2013|80.0|3
1|2013|192.0|3
3|2013|72.0|3
2|2013|93.0|3
1|2013|190.0|3
1|2013|193.0|3
2|2013|178.0|3
2|2013|191.0|3
6|2013|51.0|3
2|2013|169.0|3
3|2013|68.0|3
6|2013|62.0|3
1|2013|169.0|3
1|2013|28400.0|3
1|2013|401.0|2
2|2013|99.0|2
1|2013|199.0|2
1|2013|111.0|2
3|2013|77.0|2
1|2013|503.0|2
1|2013|141.0|2
1|2013|5000000.0|2
2|2013|171.0|2
1|2013|156.0|2
0|2013|41.0|2
1|2013|221.0|2
3|2013|59.0|2
1|2013|176.0|2
1|2013|124.0|2
6|2013|66.0|2
2|2013|216.0|2
1|2013|5000.0|2
1|2013|110.0|2
5|2013|62.0|2
2|2013|172.0|2
1|2013|8331800.0|2
1|2013|132.0|2
4|2013|82.0|2
1|2013|245.0|2
1|2013|170.0|2
1|2013|104.0|2
1|2013|206.0|2
1|2013|157.0|2
3|2013|64.0|2
2|2013|130.0|2
1|2013|45000.0|2
3|2013|75.0|2
5|2013|69.0|2
3|2013|87.0|2
4|2013|72.0|2
1|2013|164.0|2
2|2013|163.0|2
2|2013|200.0|2
3|2013|88.0|2
1|2013|200.0|2
1|2013|148.0|2
5|2013|63.0|2
1|2013|501332.0|2
1|2013|1331800.0|2
6|2013|48.0|2
5|2013|66.0|2
5|2013|57.0|2
2|2013|179.0|2
1|2013|801.0|2
2|2013|196.0|2
1|2013|182.0|2
1|2013|122.0|2
1|2013|8000004.0|2
1|2013|442.0|2
8|2013|4.0|2
1|2013|2801.0|2
0|2013|28.0|2
1|2013|507332.0|2
1|2013|108.0|2
1|2013|217.0|2
3|2013|78.0|2
1|2013|222.0|2
1|2013|533180.0|2
3|2013|66.0|2
6|2013|60.0|2
1|2013|189.0|2
1|2013|5331800.0|2
6|2013|54.0|2
1|2013|168.0|2
0|2013|27.0|2
1|2013|218.0|2
1|2013|6675.0|2
1|2013|165.0|2
4|2013|88.0|2
1|2013|11800001.0|2
2|2013|192.0|2
1|2013|5043318.0|2
6|2013|55.0|2
8|2013|16.0|2
6|2013|64.0|2
2|2013|207.0|2
1|2013|102.0|2
1|2013|400.0|2
0|2013|32.0|2
1|2013|225.0|2
1|2013|161.0|2
1|2013|301.0|2
1|2013|126.0|2
1|2013|209.0|2
2|2013|301.0|2
1|2013|191.0|2
4|2013|99.0|2
1|2013|146.0|2
3|2013|533180.0|2
2|2013|6005.0|2
1|2013|3318000.0|2
2|2013|12000000.0|1
1|2013|6746133.0|1
1|2013|12000104.0|1
2|2013|8600.0|1
2|2013|86.0|1
6|2013|82.0|1
1|2013|376.0|1
2|2013|159.0|1
1|2013|746807.0|1
1|2013|5093318.0|1
1|2013|4203747.0|1
2|2013|210.0|1
8|2013|3.0|1
1|2013|237.0|1
1|2013|9000.0|1
7|2013|16.0|1
3|2013|11800000.0|1
4|2013|97.0|1
1|2013|502.0|1
1|2013|50833.0|1
2|2013|201.0|1
1|2013|3005013.0|1
3|2013|12000004.0|1
1|2013|8001.0|1
1|2013|297.0|1
3|2013|171.0|1
2|2013|147005.0|1
255|2013|2.0|1
1|2013|7468.0|1
1|2013|6746.0|1
1|2013|853.0|1
3|2013|80051.0|1
0|2013|40.0|1
1|2013|227.0|1
2|2013|177.0|1
1|2013|4700507.0|1
1|2013|3331800.0|1
1|2013|273.0|1
4|2013|1567.0|1
9|2013|10.0|1
3|2013|238.0|1
1|2013|527.0|1
1|2013|14686.0|1
1|2013|305.0|1
1|2013|146802.0|1
1|2013|6380051.0|1
1|2013|11800318.0|1
2|2013|5005073.0|1
2|2013|175.0|1
3|2013|98.0|1
1|2013|6000000.0|1
1|2013|83180.0|1
8|2013|9.0|1
3|2013|600003.0|1
2|2013|157.0|1
2|2013|134.0|1
1|2013|80001.0|1
2|2013|2140.0|1
9|2013|9.0|1
2|2013|6805033.0|1
4|2013|100.0|1
1|2013|8004701.0|1
1|2013|336.0|1
1|2013|600101.0|1
1|2013|12201.0|1
1|2013|530.0|1
1|2013|8140050.0|1
2|2013|1200506.0|1
1|2013|14501.0|1
1|2013|7000511.0|1
1|2013|134.0|1
1|2013|130051.0|1
3|2013|73.0|1
1|2013|950000.0|1
7|2013|7.0|1
1|2013|110284.0|1
1|2013|862.0|1
2|2013|1300.0|1
6|2013|77.0|1
1|2013|290051.0|1
2|2013|6208421.0|1
1|2013|123.0|1
4|2013|4901.0|1
1|2013|1000000.0|1
3|2013|400.0|1
1|2013|38005.0|1
1|2013|4202.0|1
1|2013|205.0|1
2|2013|50433.0|1
1|2013|139.0|1
1|2013|674.0|1
3|2013|209.0|1
1|2013|1650.0|1
4|2013|90.0|1
2|2013|168.0|1
2|2013|1533180.0|1
5|2013|67.0|1
1|2013|144.0|1
2|2013|217.0|1
2|2013|13005043.0|1
5|2013|73.0|1
2|2013|144.0|1
1|2013|50433.0|1
1|2013|3666747.0|1
1|2013|2600509.0|1
1|2013|9005023.0|1
4|2013|77.0|1
3|2013|178.0|1
1|2013|2501.0|1
1|2013|198.0|1
1|2013|1415003.0|1
0|2013|30.0|1
1|2013|135.0|1
1|2013|8005.0|1
6|2013|70.0|1
1|2013|7250033.0|1
3|2013|152.0|1
1|2013|1400513.0|1
0|2013|29.0|1
7|2013|18.0|1
1|2013|250.0|1
4|2013|160.0|1
4|2013|81.0|1
1|2013|25000.0|1
5|2013|246.0|1
1|2013|3180.0|1
4|2013|87.0|1
2|2013|174.0|1
6|2013|69.0|1
1|2013|10050.0|1
1|2013|1313.0|1
1|2013|73023.0|1
4|2013|216.0|1
1|2013|1200011.0|1
1|2013|8000005.0|1
1|2013|518.0|1
1|2013|800005.0|1
3|2013|8050633.0|1
1|2013|5033318.0|1
4|2013|71.0|1
1|2013|800004.0|1
2|2013|8005.0|1
1|2013|514.0|1
2|2013|670051.0|1
1|2013|230.0|1
3|2013|3180000.0|1
1|2013|366.0|1
3|2013|5500511.0|1
2|2013|225.0|1
5|2013|72.0|1
1|2013|5063318.0|1
1|2013|313.0|1
1|2013|155.0|1
1|2013|121.0|1
1|2013|8800004.0|1
4|2013|185.0|1
1|2013|485.0|1
1|2013|602.0|1
1|2013|5031800.0|1
1|2013|50733.0|1
1|2013|11800005.0|1
0|2013|34.0|1
3|2013|5005013.0|1
9|2013|14.0|1
4|2013|199.0|1
